Date,Open,High,Low,Settle,Volume,1,2,3,4,5
13-01-2015,1.33923,1.33972,1.33867,1.33882,20094,0,0,0,0,0
14-01-2015,1.33883,1.33979,1.33515,1.33587,26234,0,0,0,0,0
15-01-2015,1.33588,1.33591,1.3312,1.33189,29907,0,0,0,0,0
16-01-2015,1.33191,1.33203,1.3254,1.32576,23467,0,0,0,0,0
18-01-2015,1.32577,1.32871,1.32407,1.3278,25528,0,0,0,0,0
19-01-2015,1.32779,1.32952,1.32194,1.32413,2621,0,0,0,0,0
20-01-2015,1.3194,1.32028,1.31844,1.31958,21230,0,0,0,0,0
21-01-2015,1.3196,1.3209,1.31777,1.31847,29459,0,0,0,0,0
22-01-2015,1.31848,1.32134,1.31634,1.31682,31503,0,0,0,0,0
23-01-2015,1.31683,1.32085,1.31514,1.31906,30752,0,0,0,0,0
25-01-2015,1.31907,1.32194,1.31583,1.31828,28661,0,0,0,0,0
26-01-2015,1.31829,1.31948,1.31305,1.31305,1115,0,0,0,0,0
27-01-2015,1.31298,1.31335,1.31232,1.31254,17806,0,0,0,0,0
28-01-2015,1.31255,1.31441,1.31178,1.31297,23542,0,0,0,0,0
29-01-2015,1.31295,1.31354,1.31089,1.31296,28144,0,0,0,0,0
30-01-2015,1.31294,1.31586,1.31209,1.31467,38015,0,0,0,0,0
01-02-2015,1.31468,1.31527,1.29187,1.29286,28696,0,0,0,0,0
02-02-2015,1.29287,1.2987,1.29234,1.29499,1308,0,0,0,0,0
03-02-2015,1.29561,1.29574,1.29476,1.295,25685,0,0,0,0,0
04-02-2015,1.29502,1.29577,1.28809,1.28899,30826,0,0,0,0,0
05-02-2015,1.289,1.2956,1.2858,1.29395,38991,0,0,0,0,0
06-02-2015,1.29396,1.29616,1.28826,1.29154,40799,0,0,0,0,0
08-02-2015,1.29153,1.29504,1.28957,1.29212,39015,0,0,0,0,0
09-02-2015,1.29213,1.29777,1.29074,1.29624,1319,0,0,0,0,0
10-02-2015,1.29688,1.29692,1.29574,1.29583,32514,0,0,0,0,0
11-02-2015,1.29584,1.29678,1.29073,1.29371,38836,0,0,0,0,0
12-02-2015,1.2937,1.29936,1.2921,1.29566,42404,0,0,0,0,0
13-02-2015,1.29564,1.298,1.28329,1.28476,38353,0,0,0,0,0
15-02-2015,1.28477,1.29292,1.28474,1.2919,42060,0,0,0,0,0
16-02-2015,1.29189,1.29275,1.2827,1.28273,1428,0,0,0,0,0
17-02-2015,1.28312,1.2843,1.28252,1.28385,32716,0,0,0,0,0
18-02-2015,1.28384,1.28665,1.28148,1.28488,35868,0,0,0,0,0
19-02-2015,1.28489,1.28998,1.28382,1.28476,36137,0,0,0,0,0
20-02-2015,1.28477,1.28624,1.27726,1.27755,42899,0,0,0,0,0
22-02-2015,1.27756,1.2782,1.26952,1.27538,34573,0,0,0,0,0
23-02-2015,1.27536,1.27586,1.26756,1.26823,2079,0,0,0,0,0
24-02-2015,1.26814,1.26823,1.26651,1.26742,37553,0,0,0,0,0
25-02-2015,1.2674,1.27135,1.26625,1.26887,44783,0,0,0,0,0
26-02-2015,1.26886,1.27009,1.25697,1.26266,46976,0,0,0,0,0
27-02-2015,1.26267,1.26371,1.25824,1.26203,50900,0,0,0,0,0
01-03-2015,1.26204,1.26975,1.26125,1.26668,39197,0,0,0,0,0
02-03-2015,1.26669,1.26677,1.24992,1.25159,846,0,0,0,0,0
03-03-2015,1.25123,1.25143,1.25075,1.25113,33579,0,0,0,0,0
04-03-2015,1.25114,1.26737,1.25109,1.26422,43920,0,0,0,0,0
05-03-2015,1.2642,1.26819,1.25831,1.26635,45040,0,0,0,0,0
06-03-2015,1.26634,1.27535,1.26214,1.27394,47191,0,0,0,0,0
08-03-2015,1.27393,1.279,1.26625,1.26868,37890,0,0,0,0,0
09-03-2015,1.26872,1.27146,1.26043,1.26283,2358,0,0,0,0,0
10-03-2015,1.26274,1.26463,1.26191,1.26383,39572,0,0,0,0,0
11-03-2015,1.26384,1.27671,1.26324,1.27205,42253,0,0,0,0,0
12-03-2015,1.27206,1.27301,1.26301,1.264,54245,0,0,0,0,0
13-03-2015,1.26401,1.28852,1.26236,1.28189,53334,0,0,0,0,0
15-03-2015,1.28188,1.28434,1.27045,1.28029,34710,0,0,0,0,0
16-03-2015,1.2803,1.28354,1.27429,1.27594,1936,0,0,0,0,0
17-03-2015,1.2753,1.27596,1.27354,1.27458,32022,0,0,0,0,0
18-03-2015,1.2746,1.28153,1.27299,1.27929,37669,0,0,0,0,0
19-03-2015,1.2793,1.28387,1.27052,1.27121,33607,0,0,0,0,0
20-03-2015,1.2712,1.27381,1.26361,1.26401,32003,0,0,0,0,0
22-03-2015,1.26407,1.2675,1.26125,1.26482,28464,0,0,0,0,0
23-03-2015,1.26481,1.26942,1.26336,1.26685,1064,0,0,0,0,0
24-03-2015,1.26761,1.26847,1.26708,1.26747,28909,0,0,0,0,0
25-03-2015,1.26749,1.2722,1.26642,1.27011,30754,0,0,0,0,0
26-03-2015,1.2701,1.27632,1.26834,1.27359,32115,0,0,0,0,0
27-03-2015,1.27364,1.27688,1.26253,1.26304,39393,0,0,0,0,0
29-03-2015,1.26305,1.26317,1.2546,1.26076,44783,0,0,0,0,0
30-03-2015,1.26075,1.26076,1.24846,1.25231,1320,0,0,0,0,0
31-03-2015,1.25074,1.25127,1.25001,1.25008,41467,0,0,0,0,0
01-04-2015,1.25007,1.25103,1.24383,1.2491,37795,0,0,0,0,0
02-04-2015,1.24909,1.25751,1.24889,1.25505,44206,0,0,0,0,0
03-04-2015,1.25507,1.25658,1.24562,1.24759,47664,0,0,0,0,0
05-04-2015,1.24761,1.25318,1.23634,1.23789,43815,0,0,0,0,0
06-04-2015,1.23788,1.24681,1.23574,1.2453,1611,0,0,0,0,0
07-04-2015,1.2467,1.24791,1.24588,1.24591,37661,0,0,0,0,0
08-04-2015,1.24589,1.25075,1.24172,1.24246,39774,0,0,0,0,0
09-04-2015,1.24251,1.24975,1.23931,1.24744,47939,0,0,0,0,0
10-04-2015,1.24745,1.24961,1.2418,1.24286,37925,0,0,0,0,0
12-04-2015,1.24287,1.24901,1.24264,1.24717,43259,0,0,0,0,0
13-04-2015,1.2472,1.25447,1.2397,1.25236,969,0,0,0,0,0
14-04-2015,1.25257,1.25303,1.25128,1.25202,39843,0,0,0,0,0
15-04-2015,1.25201,1.25761,1.24421,1.24489,36589,0,0,0,0,0
16-04-2015,1.24496,1.25436,1.24478,1.25309,40302,0,0,0,0,0
17-04-2015,1.25307,1.25983,1.25108,1.25384,43975,0,0,0,0,0
19-04-2015,1.25389,1.25735,1.25033,1.25419,44295,0,0,0,0,0
20-04-2015,1.25418,1.25666,1.23737,1.23866,215,0,0,0,0,0
21-04-2015,1.23636,1.23736,1.2363,1.23721,33940,0,0,0,0,0
22-04-2015,1.2382,1.24433,1.23712,1.24325,36352,0,0,0,0,0
23-04-2015,1.24326,1.24853,1.2401,1.24783,35675,0,0,0,0,0
24-04-2015,1.24784,1.25301,1.24423,1.25031,24386,0,0,0,0,0
26-04-2015,1.25033,1.25218,1.24547,1.2458,32129,0,0,0,0,0
27-04-2015,1.24581,1.24885,1.24254,1.24509,1052,0,0,0,0,0
28-04-2015,1.24472,1.24517,1.24305,1.24354,38645,0,0,0,0,0
29-04-2015,1.24356,1.25049,1.24182,1.24689,34397,0,0,0,0,0
30-04-2015,1.24686,1.24749,1.23757,1.23866,38917,0,0,0,0,0
01-05-2015,1.23865,1.23893,1.23001,1.23125,43032,0,0,0,0,0
03-05-2015,1.23123,1.24532,1.22801,1.23845,37957,0,0,0,0,0
04-05-2015,1.23844,1.23916,1.22695,1.22807,1561,0,0,0,0,0
05-05-2015,1.2282,1.23012,1.22805,1.22922,38183,0,0,0,0,0
06-05-2015,1.22919,1.23418,1.22459,1.23139,46602,0,0,0,0,0
07-05-2015,1.23136,1.24462,1.22909,1.23864,44668,0,0,0,0,0
08-05-2015,1.23863,1.24854,1.2361,1.24792,47727,0,0,0,0,0
10-05-2015,1.2479,1.24935,1.23689,1.23917,39015,0,0,0,0,0
11-05-2015,1.23918,1.24837,1.23828,1.24606,1349,0,0,0,0,0
12-05-2015,1.24708,1.24745,1.24555,1.24623,39523,0,0,0,0,0
13-05-2015,1.24622,1.24771,1.24135,1.2439,45060,0,0,0,0,0
14-05-2015,1.24389,1.25683,1.2434,1.25096,44908,0,0,0,0,0
15-05-2015,1.25095,1.25143,1.23196,1.23353,41732,0,0,0,0,0
17-05-2015,1.23352,1.2351,1.22648,1.22876,35483,0,0,0,0,0
18-05-2015,1.22867,1.23004,1.22191,1.2227,707,0,0,0,0,0
19-05-2015,1.22229,1.22251,1.22187,1.22233,24840,0,0,0,0,0
20-05-2015,1.22231,1.22709,1.22155,1.22222,26106,0,0,0,0,0
21-05-2015,1.22221,1.22441,1.21632,1.21743,16115,0,0,0,0,0
22-05-2015,1.21741,1.22185,1.21683,1.21904,11498,0,0,0,0,0
24-05-2015,1.22112,1.22204,1.21676,1.21788,1229,0,0,0,0,0
25-05-2015,1.21804,1.21805,1.21659,1.21671,23331,0,0,0,0,0
26-05-2015,1.21673,1.22196,1.21415,1.21521,28576,0,0,0,0,0
27-05-2015,1.21522,1.21862,1.21225,1.21599,18340,0,0,0,0,0
28-05-2015,1.21595,1.21685,1.20961,1.21038,1610,0,0,0,0,0
29-05-2015,1.20997,1.21028,1.20772,1.2086,31849,0,0,0,0,0
31-05-2015,1.20861,1.20878,1.19994,1.19999,2895,0,0,0,0,0
01-06-2015,1.19249,1.19527,1.19022,1.19458,42619,0,0,0,0,0
02-06-2015,1.19462,1.1975,1.18859,1.19362,45131,0,0,0,0,0
03-06-2015,1.19361,1.19674,1.18488,1.1871,44549,0,0,0,0,0
04-06-2015,1.18715,1.1895,1.18006,1.18323,38113,0,0,0,0,0
05-06-2015,1.18322,1.18461,1.17529,1.17906,40895,0,0,0,0,0
07-06-2015,1.17907,1.18442,1.17619,1.18411,1834,0,0,0,0,0
08-06-2015,1.18495,1.18686,1.1845,1.18685,36402,0,0,0,0,0
09-06-2015,1.18681,1.18695,1.17849,1.18304,42619,0,0,0,0,0
10-06-2015,1.18308,1.18583,1.17522,1.17758,46708,0,0,0,0,0
11-06-2015,1.17757,1.18446,1.1726,1.17829,57815,0,0,0,0,0
12-06-2015,1.17828,1.17896,1.15665,1.16348,55208,0,0,0,0,0
14-06-2015,1.16349,1.16474,1.14589,1.15673,1239,0,0,0,0,0
15-06-2015,1.1555,1.15725,1.15534,1.15598,37674,0,0,0,0,0
16-06-2015,1.156,1.16376,1.155,1.15938,38596,0,0,0,0,0
17-06-2015,1.15939,1.16135,1.15393,1.15443,42172,0,0,0,0,0
18-06-2015,1.15442,1.1679,1.15403,1.1613,48825,0,0,0,0,0
19-06-2015,1.16129,1.16503,1.13148,1.13453,53156,0,0,0,0,0
21-06-2015,1.13454,1.13721,1.11136,1.12022,2887,0,0,0,0,0
22-06-2015,1.11552,1.1156,1.10965,1.11407,45561,0,0,0,0,0
23-06-2015,1.11406,1.12942,1.11369,1.12485,45095,0,0,0,0,0
24-06-2015,1.12487,1.14215,1.12221,1.13668,46863,0,0,0,0,0
25-06-2015,1.13661,1.13808,1.12712,1.12823,42093,0,0,0,0,0
26-06-2015,1.1282,1.13654,1.12603,1.13328,38251,0,0,0,0,0
28-06-2015,1.13325,1.13622,1.12779,1.12986,1959,0,0,0,0,0
29-06-2015,1.13094,1.13178,1.12995,1.13064,34647,0,0,0,0,0
30-06-2015,1.13063,1.13599,1.12911,1.13379,42053,0,0,0,0,0
01-07-2015,1.13378,1.15326,1.13115,1.1455,40703,0,0,0,0,0
02-07-2015,1.14551,1.14833,1.13021,1.1315,39536,0,0,0,0,0
03-07-2015,1.13151,1.14972,1.13145,1.14694,34142,0,0,0,0,0
05-07-2015,1.14693,1.14725,1.13106,1.13127,1090,0,0,0,0,0
06-07-2015,1.12978,1.13239,1.12978,1.13119,33850,0,0,0,0,0
07-07-2015,1.13117,1.13582,1.1269,1.13226,35696,0,0,0,0,0
08-07-2015,1.13227,1.1344,1.12718,1.1317,35321,0,0,0,0,0
09-07-2015,1.13169,1.1351,1.12787,1.13098,37349,0,0,0,0,0
10-07-2015,1.13097,1.14218,1.13027,1.14021,34340,0,0,0,0,0
12-07-2015,1.14022,1.14417,1.1379,1.13885,1580,0,0,0,0,0
13-07-2015,1.13975,1.14004,1.13878,1.13962,27404,0,0,0,0,0
14-07-2015,1.13959,1.14273,1.13186,1.13312,37569,0,0,0,0,0
15-07-2015,1.13313,1.14474,1.1321,1.14027,33687,0,0,0,0,0
16-07-2015,1.14021,1.14145,1.13326,1.1398,33531,0,0,0,0,0
17-07-2015,1.13981,1.14484,1.13551,1.13641,42159,0,0,0,0,0
19-07-2015,1.13642,1.14282,1.12778,1.13768,1096,0,0,0,0,0
20-07-2015,1.13913,1.1392,1.13765,1.13791,31039,0,0,0,0,0
21-07-2015,1.13785,1.13918,1.1294,1.1332,36465,0,0,0,0,0
22-07-2015,1.13321,1.13565,1.1287,1.1338,35345,0,0,0,0,0
23-07-2015,1.13381,1.13854,1.13346,1.13628,38669,0,0,0,0,0
24-07-2015,1.13629,1.1376,1.11822,1.12013,41376,0,0,0,0,0
26-07-2015,1.12014,1.12435,1.11745,1.11943,1604,0,0,0,0,0
27-07-2015,1.11809,1.11834,1.11587,1.11593,32465,0,0,0,0,0
28-07-2015,1.11591,1.1239,1.11591,1.11753,36429,0,0,0,0,0
29-07-2015,1.11754,1.12159,1.1153,1.11814,38590,0,0,0,0,0
30-07-2015,1.11812,1.11839,1.10603,1.10779,43341,0,0,0,0,0
31-07-2015,1.1078,1.11133,1.09861,1.103,43008,0,0,0,0,0
02-08-2015,1.10301,1.10308,1.08382,1.08414,1134,0,0,0,0,0
03-08-2015,1.083,1.08447,1.08221,1.0843,37323,0,0,0,0,0
04-08-2015,1.08429,1.09049,1.08282,1.08331,53243,0,0,0,0,0
05-08-2015,1.08335,1.08353,1.06664,1.07053,55374,0,0,0,0,0
06-08-2015,1.07051,1.07152,1.05095,1.05465,58508,0,0,0,0,0
07-08-2015,1.05467,1.06825,1.04929,1.06253,47391,0,0,0,0,0
09-08-2015,1.06255,1.06334,1.04612,1.0495,1751,0,0,0,0,0
10-08-2015,1.04878,1.05042,1.0478,1.04824,46336,0,0,0,0,0
11-08-2015,1.04822,1.06178,1.0482,1.05701,44790,0,0,0,0,0
12-08-2015,1.057,1.06492,1.05502,1.05937,56425,0,0,0,0,0
13-08-2015,1.05935,1.10426,1.05788,1.08473,65945,0,0,0,0,0
14-08-2015,1.08474,1.09182,1.0612,1.06673,51280,0,0,0,0,0
16-08-2015,1.06677,1.08806,1.0654,1.08194,2033,0,0,0,0,0
17-08-2015,1.0858,1.08603,1.08143,1.08235,58031,0,0,0,0,0
18-08-2015,1.08239,1.09698,1.07663,1.09429,54142,0,0,0,0,0
19-08-2015,1.09431,1.10279,1.08891,1.09036,48993,0,0,0,0,0
20-08-2015,1.09035,1.10132,1.0903,1.09615,54800,0,0,0,0,0
21-08-2015,1.09616,1.1051,1.08552,1.0883,51939,0,0,0,0,0
23-08-2015,1.08835,1.09471,1.08,1.08871,1651,0,0,0,0,0
24-08-2015,1.08852,1.08935,1.08792,1.08815,44568,0,0,0,0,0
25-08-2015,1.08817,1.08826,1.08088,1.08278,47982,0,0,0,0,0
26-08-2015,1.08272,1.08442,1.07123,1.07386,47627,0,0,0,0,0
27-08-2015,1.07388,1.07986,1.07176,1.07683,45358,0,0,0,0,0
28-08-2015,1.07679,1.09036,1.07492,1.08686,24681,0,0,0,0,0
30-08-2015,1.08683,1.10256,1.08627,1.09692,2606,0,0,0,0,0
31-08-2015,1.09932,1.10166,1.09864,1.09935,28042,0,0,0,0,0
01-09-2015,1.09937,1.10344,1.09085,1.09321,48238,0,0,0,0,0
02-09-2015,1.09327,1.09533,1.08021,1.08203,49663,0,0,0,0,0
03-09-2015,1.08204,1.08858,1.07623,1.07835,48313,0,0,0,0,0
04-09-2015,1.07832,1.07876,1.06366,1.06652,46341,0,0,0,0,0
06-09-2015,1.06651,1.06821,1.05667,1.06013,1252,0,0,0,0,0
07-09-2015,1.05893,1.06161,1.0587,1.06048,51189,0,0,0,0,0
08-09-2015,1.06055,1.06179,1.0519,1.0571,53026,0,0,0,0,0
09-09-2015,1.05708,1.07055,1.05305,1.06455,57578,0,0,0,0,0
10-09-2015,1.0645,1.07005,1.057,1.06747,65302,0,0,0,0,0
11-09-2015,1.06746,1.08167,1.06233,1.07565,55270,0,0,0,0,0
13-09-2015,1.07566,1.08474,1.07341,1.0804,1821,0,0,0,0,0
14-09-2015,1.08178,1.08195,1.07878,1.08068,47929,0,0,0,0,0
15-09-2015,1.08069,1.08169,1.07111,1.0747,45471,0,0,0,0,0
16-09-2015,1.07468,1.078,1.06588,1.07373,48074,0,0,0,0,0
17-09-2015,1.07372,1.07991,1.07073,1.07233,52663,0,0,0,0,0
18-09-2015,1.07235,1.0844,1.06648,1.08128,49692,0,0,0,0,0
20-09-2015,1.08127,1.08982,1.07834,1.08715,1058,0,0,0,0,0
21-09-2015,1.08643,1.08733,1.08581,1.08645,45803,0,0,0,0,0
22-09-2015,1.0865,1.09251,1.08184,1.08753,47220,0,0,0,0,0
23-09-2015,1.08751,1.09894,1.08602,1.09666,55177,0,0,0,0,0
24-09-2015,1.09667,1.11864,1.09583,1.11107,59935,0,0,0,0,0
25-09-2015,1.11108,1.12648,1.10701,1.12101,42549,0,0,0,0,0
27-09-2015,1.12105,1.12888,1.11735,1.11939,1706,0,0,0,0,0
28-09-2015,1.11941,1.11997,1.11811,1.1187,40403,0,0,0,0,0
29-09-2015,1.11869,1.1223,1.11215,1.11475,46966,0,0,0,0,0
30-09-2015,1.11474,1.12217,1.1065,1.11782,55216,0,0,0,0,0
01-10-2015,1.11783,1.13685,1.11736,1.13378,59294,0,0,0,0,0
02-10-2015,1.13379,1.13903,1.12269,1.12434,55274,0,0,0,0,0
04-10-2015,1.12431,1.12875,1.11787,1.12053,819,0,0,0,0,0
05-10-2015,1.11982,1.12053,1.11905,1.11944,45418,0,0,0,0,0
06-10-2015,1.1194,1.12011,1.11297,1.11442,46697,0,0,0,0,0
07-10-2015,1.11443,1.12774,1.1133,1.12173,49808,0,0,0,0,0
08-10-2015,1.12172,1.13809,1.12012,1.13455,50119,0,0,0,0,0
09-10-2015,1.13454,1.14432,1.13393,1.14008,46983,0,0,0,0,0
11-10-2015,1.14007,1.14648,1.13226,1.14459,1152,0,0,0,0,0
12-10-2015,1.14466,1.14483,1.14369,1.14427,43814,0,0,0,0,0
13-10-2015,1.14425,1.14455,1.12973,1.13229,48875,0,0,0,0,0
14-10-2015,1.13228,1.13245,1.11177,1.11411,54638,0,0,0,0,0
15-10-2015,1.1141,1.11508,1.10609,1.10999,49230,0,0,0,0,0
16-10-2015,1.11001,1.118,1.10787,1.11077,45847,0,0,0,0,0
18-10-2015,1.1108,1.12072,1.10008,1.10089,2506,0,0,0,0,0
19-10-2015,1.10034,1.10082,1.0964,1.09899,23174,0,0,0,0,0
20-10-2015,1.09898,1.10053,1.09577,1.09671,51246,0,0,0,0,0
21-10-2015,1.09672,1.09693,1.08621,1.08853,49085,0,0,0,0,0
22-10-2015,1.08852,1.09278,1.0818,1.08963,54955,0,0,0,0,0
23-10-2015,1.0896,1.09728,1.08656,1.09612,45132,0,0,0,0,0
25-10-2015,1.09614,1.10046,1.09247,1.09899,1492,0,0,0,0,0
26-10-2015,1.09857,1.09864,1.09508,1.09559,49188,0,0,0,0,0
27-10-2015,1.09558,1.09775,1.08857,1.09206,54246,0,0,0,0,0
28-10-2015,1.09204,1.11925,1.09147,1.11469,52754,0,0,0,0,0
29-10-2015,1.11462,1.12837,1.10781,1.12596,54839,0,0,0,0,0
30-10-2015,1.12594,1.13782,1.11787,1.12059,49841,0,0,0,0,0
01-11-2015,1.12053,1.12784,1.10483,1.11134,1004,0,0,0,0,0
02-11-2015,1.1097,1.11098,1.10941,1.1101,48907,0,0,0,0,0
03-11-2015,1.11008,1.13054,1.10829,1.1279,52838,0,0,0,0,0
04-11-2015,1.12789,1.13442,1.12127,1.12913,58634,0,0,0,0,0
05-11-2015,1.12911,1.13842,1.12624,1.13086,47445,0,0,0,0,0
06-11-2015,1.13084,1.13301,1.11812,1.12443,48775,0,0,0,0,0
08-11-2015,1.12444,1.12953,1.115,1.12675,1865,0,0,0,0,0
09-11-2015,1.12107,1.12305,1.12095,1.12229,42667,0,0,0,0,0
10-11-2015,1.12228,1.12929,1.11879,1.12738,40799,0,0,0,0,0
11-11-2015,1.12731,1.13283,1.12036,1.12401,44746,0,0,0,0,0
12-11-2015,1.12399,1.13687,1.12117,1.13618,48769,0,0,0,0,0
13-11-2015,1.13613,1.14348,1.1337,1.13702,38986,0,0,0,0,0
15-11-2015,1.13701,1.1386,1.12948,1.13468,1119,0,0,0,0,0
16-11-2015,1.1367,1.13723,1.13563,1.13599,39761,0,0,0,0,0
17-11-2015,1.136,1.14088,1.13137,1.13446,49727,0,0,0,0,0
18-11-2015,1.13438,1.13447,1.11337,1.11732,46939,0,0,0,0,0
19-11-2015,1.1173,1.12334,1.11585,1.12044,38871,0,0,0,0,0
20-11-2015,1.12043,1.12263,1.11525,1.12012,37372,0,0,0,0,0
22-11-2015,1.12013,1.12184,1.11286,1.11656,6140,0,0,0,0,0
23-11-2015,1.10045,1.1007,1.09535,1.09732,58784,0,0,0,0,0
24-11-2015,1.09733,1.12768,1.09733,1.12176,50311,0,0,0,0,0
25-11-2015,1.12168,1.12423,1.1111,1.1132,40574,0,0,0,0,0
26-11-2015,1.11318,1.11696,1.10309,1.10354,35593,0,0,0,0,0
27-11-2015,1.10357,1.11197,1.10352,1.10844,28775,0,0,0,0,0
29-11-2015,1.10843,1.11164,1.10642,1.11118,4298,0,0,0,0,0
30-11-2015,1.09901,1.10378,1.09681,1.09933,41802,0,0,0,0,0
01-12-2015,1.09934,1.1094,1.09926,1.10459,49464,0,0,0,0,0
02-12-2015,1.10461,1.10502,1.09149,1.1006,48166,0,0,0,0,0
03-12-2015,1.10061,1.10915,1.09728,1.10697,43664,0,0,0,0,0
04-12-2015,1.10695,1.11238,1.09902,1.10593,44970,0,0,0,0,0
06-12-2015,1.10594,1.12147,1.10535,1.11611,2900,0,0,0,0,0
07-12-2015,1.10926,1.11432,1.1092,1.11281,45212,0,0,0,0,0
08-12-2015,1.1128,1.11955,1.09798,1.09813,45080,0,0,0,0,0
09-12-2015,1.09812,1.10819,1.09643,1.10053,46129,0,0,0,0,0
10-12-2015,1.10049,1.10342,1.09285,1.09365,45061,0,0,0,0,0
11-12-2015,1.09366,1.09471,1.08541,1.08821,37146,0,0,0,0,0
13-12-2015,1.0882,1.09055,1.08261,1.0828,1300,0,0,0,0,0
14-12-2015,1.0831,1.0841,1.08268,1.08286,38151,0,0,0,0,0
15-12-2015,1.08285,1.08687,1.08072,1.08322,46049,0,0,0,0,0
16-12-2015,1.0832,1.0967,1.08103,1.09351,40578,0,0,0,0,0
17-12-2015,1.09346,1.09653,1.08679,1.09228,41180,0,0,0,0,0
18-12-2015,1.09232,1.10166,1.09204,1.09857,34411,0,0,0,0,0
20-12-2015,1.09859,1.09944,1.09239,1.09825,954,0,0,0,0,0
21-12-2015,1.09801,1.09821,1.09676,1.09707,45718,0,0,0,0,0
22-12-2015,1.09708,1.11275,1.09696,1.10871,40224,0,0,0,0,0
23-12-2015,1.10865,1.10981,1.10208,1.10636,42294,0,0,0,0,0
24-12-2015,1.10635,1.10826,1.09657,1.098,41989,0,0,0,0,0
27-12-2015,1.09802,1.09833,1.08921,1.09392,45349,0,0,0,0,0
28-12-2015,1.09391,1.11123,1.09197,1.09827,1354,0,0,0,0,0
29-12-2015,1.09733,1.09826,1.09654,1.09662,37178,0,0,0,0,0
30-12-2015,1.09663,1.09945,1.09399,1.09489,41075,0,0,0,0,0
31-12-2015,1.09492,1.09862,1.08778,1.08836,40969,0,0,0,0,0
03-01-2016,1.08834,1.09345,1.08469,1.09016,37561,0,0,0,0,0
04-01-2016,1.09013,1.09425,1.08722,1.09208,35836,0,0,0,0,0
05-01-2016,1.09209,1.0977,1.08541,1.0965,756,0,0,0,0,0
06-01-2016,1.0964,1.09661,1.09568,1.09568,35932,0,0,0,0,0
07-01-2016,1.09569,1.10402,1.09239,1.10142,46561,0,0,0,0,0
08-01-2016,1.1014,1.1087,1.09593,1.10405,51909,0,0,0,0,0
10-01-2016,1.10404,1.12119,1.1023,1.11535,41089,0,0,0,0,0
11-01-2016,1.11536,1.11877,1.10787,1.11568,38024,0,0,0,0,0
12-01-2016,1.11569,1.11872,1.10964,1.11078,1303,0,0,0,0,0
13-01-2016,1.11175,1.11216,1.109,1.10927,36854,0,0,0,0,0
14-01-2016,1.10926,1.11234,1.10574,1.10742,35120,0,0,0,0,0
15-01-2016,1.10743,1.10923,1.10157,1.10286,42861,0,0,0,0,0
17-01-2016,1.10285,1.11327,1.10164,1.1117,47716,0,0,0,0,0
18-01-2016,1.11174,1.12434,1.11057,1.12337,55306,0,0,0,0,0
19-01-2016,1.12336,1.13893,1.12288,1.13846,2261,0,0,0,0,0
20-01-2016,1.1374,1.13938,1.13685,1.13751,84402,0,0,0,0,0
21-01-2016,1.13752,1.17122,1.13682,1.15792,79020,0,0,0,0,0
22-01-2016,1.15794,1.15834,1.13966,1.15522,74045,0,0,0,0,0
24-01-2016,1.15523,1.15599,1.12903,1.13371,58032,0,0,0,0,0
25-01-2016,1.13372,1.13629,1.12018,1.12418,48448,0,0,0,0,0
26-01-2016,1.12417,1.13085,1.11544,1.11897,2597,0,0,0,0,0
27-01-2016,1.11723,1.12139,1.11693,1.12103,41461,0,0,0,0,0
28-01-2016,1.12099,1.12613,1.11791,1.12227,61057,0,0,0,0,0
29-01-2016,1.12228,1.13305,1.12219,1.12923,52331,0,0,0,0,0
31-01-2016,1.12922,1.1299,1.121,1.12106,47475,0,0,0,0,0
01-02-2016,1.12109,1.1242,1.10861,1.11227,47284,0,0,0,0,0
02-02-2016,1.11228,1.11894,1.1089,1.11478,1410,0,0,0,0,0
03-02-2016,1.1162,1.11637,1.11412,1.11527,35005,0,0,0,0,0
04-02-2016,1.11522,1.11764,1.11201,1.1158,46195,0,0,0,0,0
05-02-2016,1.11581,1.12282,1.11513,1.12052,49801,0,0,0,0,0
07-02-2016,1.12054,1.1223,1.11305,1.12167,54212,0,0,0,0,0
08-02-2016,1.12166,1.13003,1.11706,1.12812,41721,0,0,0,0,0
09-02-2016,1.12811,1.13482,1.12529,1.13422,1633,0,0,0,0,0
10-02-2016,1.13302,1.1358,1.13278,1.13408,39384,0,0,0,0,0
11-02-2016,1.13407,1.13715,1.12823,1.13068,42837,0,0,0,0,0
12-02-2016,1.13069,1.13274,1.12576,1.12687,39986,0,0,0,0,0
14-02-2016,1.12688,1.13192,1.12127,1.12895,49146,0,0,0,0,0
15-02-2016,1.12896,1.14399,1.12833,1.1401,40796,0,0,0,0,0
16-02-2016,1.14008,1.14587,1.12683,1.12979,1881,0,0,0,0,0
17-02-2016,1.1285,1.12958,1.12808,1.12894,44736,0,0,0,0,0
18-02-2016,1.12893,1.13287,1.11797,1.11868,45387,0,0,0,0,0
19-02-2016,1.11867,1.12061,1.11119,1.11191,45253,0,0,0,0,0
21-02-2016,1.11189,1.12115,1.11038,1.11863,55258,0,0,0,0,0
22-02-2016,1.1186,1.12945,1.11585,1.11785,48285,0,0,0,0,0
23-02-2016,1.11784,1.12115,1.11148,1.11929,1296,0,0,0,0,0
24-02-2016,1.11852,1.11996,1.1185,1.1198,48108,0,0,0,0,0
25-02-2016,1.11974,1.12464,1.11453,1.12279,52545,0,0,0,0,0
